sum,abbreviation,date,setname,releasedate
262.17,OP17,2023-07-23,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
17.855,SDCS,2023-07-23,Cyber Strike,2021-10-07 00:00:00+00:00
13.11,SDFC,2023-07-23,Freezing Chains,2021-02-18 00:00:00+00:00
619.87,ANGU,2023-07-24,Ancient Guardians,2021-05-07 00:00:00+00:00
1145.29,BACH,2023-07-24,Battle of Chaos,2022-02-11 00:00:00+00:00
1045.73,BLVO,2023-07-24,Blazing Vortex,2021-02-04 00:00:00+00:00
1017.51,BODE,2023-07-24,Burst of Destiny,2021-11-05 00:00:00+00:00
409.76,BROL,2023-07-24,Brothers of Legend,2021-12-03 00:00:00+00:00
1210.26,DAMA,2023-07-24,Dawn of Majesty,2021-08-12 00:00:00+00:00
11.735,EGS1,2023-07-24,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
633.35,GEIM,2023-07-24,Genesis Impact,2020-12-18 00:00:00+00:00
1128.05,GFTP,2023-07-24,Ghosts From the Past,2021-04-16 00:00:00+00:00
1421.41,GRCR,2023-07-24,The Grand Creators,2022-01-28 00:00:00+00:00
1219.48,KICO,2023-07-24,Kings Court,2021-07-08 00:00:00+00:00
84.29,LED8,2023-07-24,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1587.21,LIOV,2023-07-24,Lightning Overdrive,2021-06-03 00:00:00+00:00
119.39,MGED,2023-07-24,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
112.85,MP21,2023-07-24,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
280.06,OP16,2023-07-24,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
258.71,OP17,2023-07-24,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
18.105,SDCS,2023-07-24,Cyber Strike,2021-10-07 00:00:00+00:00
13.15,SDFC,2023-07-24,Freezing Chains,2021-02-18 00:00:00+00:00
620.72,ANGU,2023-07-25,Ancient Guardians,2021-05-07 00:00:00+00:00
1142.37,BACH,2023-07-25,Battle of Chaos,2022-02-11 00:00:00+00:00
1046.1,BLVO,2023-07-25,Blazing Vortex,2021-02-04 00:00:00+00:00
1017.33,BODE,2023-07-25,Burst of Destiny,2021-11-05 00:00:00+00:00
408.82,BROL,2023-07-25,Brothers of Legend,2021-12-03 00:00:00+00:00
1210.04,DAMA,2023-07-25,Dawn of Majesty,2021-08-12 00:00:00+00:00
11.72,EGS1,2023-07-25,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
633.21,GEIM,2023-07-25,Genesis Impact,2020-12-18 00:00:00+00:00
1126.13,GFTP,2023-07-25,Ghosts From the Past,2021-04-16 00:00:00+00:00
1421.14,GRCR,2023-07-25,The Grand Creators,2022-01-28 00:00:00+00:00
1219.24,KICO,2023-07-25,Kings Court,2021-07-08 00:00:00+00:00
83.74,LED8,2023-07-25,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1587.82,LIOV,2023-07-25,Lightning Overdrive,2021-06-03 00:00:00+00:00
118.55,MGED,2023-07-25,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
113.52,MP21,2023-07-25,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
280.15,OP16,2023-07-25,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
256.58,OP17,2023-07-25,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
18.22,SDCS,2023-07-25,Cyber Strike,2021-10-07 00:00:00+00:00
13.16,SDFC,2023-07-25,Freezing Chains,2021-02-18 00:00:00+00:00
618.96,ANGU,2023-07-26,Ancient Guardians,2021-05-07 00:00:00+00:00
1144.33,BACH,2023-07-26,Battle of Chaos,2022-02-11 00:00:00+00:00
1044.18,BLVO,2023-07-26,Blazing Vortex,2021-02-04 00:00:00+00:00
1016.97,BODE,2023-07-26,Burst of Destiny,2021-11-05 00:00:00+00:00
409.22,BROL,2023-07-26,Brothers of Legend,2021-12-03 00:00:00+00:00
1208.93,DAMA,2023-07-26,Dawn of Majesty,2021-08-12 00:00:00+00:00
11.71,EGS1,2023-07-26,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
632.11,GEIM,2023-07-26,Genesis Impact,2020-12-18 00:00:00+00:00
1127.19,GFTP,2023-07-26,Ghosts From the Past,2021-04-16 00:00:00+00:00
1420.11,GRCR,2023-07-26,The Grand Creators,2022-01-28 00:00:00+00:00
1218.79,KICO,2023-07-26,Kings Court,2021-07-08 00:00:00+00:00
85.14,LED8,2023-07-26,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1588.33,LIOV,2023-07-26,Lightning Overdrive,2021-06-03 00:00:00+00:00
118.09,MGED,2023-07-26,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
112.26,MP21,2023-07-26,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
280.49,OP16,2023-07-26,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
248.56,OP17,2023-07-26,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
18.01,SDCS,2023-07-26,Cyber Strike,2021-10-07 00:00:00+00:00
13.18,SDFC,2023-07-26,Freezing Chains,2021-02-18 00:00:00+00:00
619.08,ANGU,2023-07-27,Ancient Guardians,2021-05-07 00:00:00+00:00
1147.33,BACH,2023-07-27,Battle of Chaos,2022-02-11 00:00:00+00:00
1040.7,BLVO,2023-07-27,Blazing Vortex,2021-02-04 00:00:00+00:00
1015.58,BODE,2023-07-27,Burst of Destiny,2021-11-05 00:00:00+00:00
410.4,BROL,2023-07-27,Brothers of Legend,2021-12-03 00:00:00+00:00
1208.89,DAMA,2023-07-27,Dawn of Majesty,2021-08-12 00:00:00+00:00
11.715,EGS1,2023-07-27,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
629.12,GEIM,2023-07-27,Genesis Impact,2020-12-18 00:00:00+00:00
1126.39,GFTP,2023-07-27,Ghosts From the Past,2021-04-16 00:00:00+00:00
1411.42,GRCR,2023-07-27,The Grand Creators,2022-01-28 00:00:00+00:00
1217.09,KICO,2023-07-27,Kings Court,2021-07-08 00:00:00+00:00
85.37,LED8,2023-07-27,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1589.5,LIOV,2023-07-27,Lightning Overdrive,2021-06-03 00:00:00+00:00
118.13,MGED,2023-07-27,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
108.5,MP21,2023-07-27,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
280.74,OP16,2023-07-27,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
248.48,OP17,2023-07-27,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
18.11,SDCS,2023-07-27,Cyber Strike,2021-10-07 00:00:00+00:00
12.87,SDFC,2023-07-27,Freezing Chains,2021-02-18 00:00:00+00:00
620.19,ANGU,2023-07-28,Ancient Guardians,2021-05-07 00:00:00+00:00
1142.74,BACH,2023-07-28,Battle of Chaos,2022-02-11 00:00:00+00:00
1039.03,BLVO,2023-07-28,Blazing Vortex,2021-02-04 00:00:00+00:00
1014.4,BODE,2023-07-28,Burst of Destiny,2021-11-05 00:00:00+00:00
409.6,BROL,2023-07-28,Brothers of Legend,2021-12-03 00:00:00+00:00
1208.87,DAMA,2023-07-28,Dawn of Majesty,2021-08-12 00:00:00+00:00
11.75,EGS1,2023-07-28,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
628.07,GEIM,2023-07-28,Genesis Impact,2020-12-18 00:00:00+00:00
1125.14,GFTP,2023-07-28,Ghosts From the Past,2021-04-16 00:00:00+00:00
1401.98,GRCR,2023-07-28,The Grand Creators,2022-01-28 00:00:00+00:00
1216.52,KICO,2023-07-28,Kings Court,2021-07-08 00:00:00+00:00
85.91,LED8,2023-07-28,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1589.22,LIOV,2023-07-28,Lightning Overdrive,2021-06-03 00:00:00+00:00
118.15,MGED,2023-07-28,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
108.87,MP21,2023-07-28,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
280.22,OP16,2023-07-28,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
244.83,OP17,2023-07-28,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
17.48,SDCS,2023-07-28,Cyber Strike,2021-10-07 00:00:00+00:00
13.01,SDFC,2023-07-28,Freezing Chains,2021-02-18 00:00:00+00:00
620.24,ANGU,2023-07-29,Ancient Guardians,2021-05-07 00:00:00+00:00
1140.75,BACH,2023-07-29,Battle of Chaos,2022-02-11 00:00:00+00:00
1038.62,BLVO,2023-07-29,Blazing Vortex,2021-02-04 00:00:00+00:00
1013.85,BODE,2023-07-29,Burst of Destiny,2021-11-05 00:00:00+00:00
406.87,BROL,2023-07-29,Brothers of Legend,2021-12-03 00:00:00+00:00
1210.06,DAMA,2023-07-29,Dawn of Majesty,2021-08-12 00:00:00+00:00
11.875,EGS1,2023-07-29,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
628.0,GEIM,2023-07-29,Genesis Impact,2020-12-18 00:00:00+00:00
1125.21,GFTP,2023-07-29,Ghosts From the Past,2021-04-16 00:00:00+00:00
1400.79,GRCR,2023-07-29,The Grand Creators,2022-01-28 00:00:00+00:00
1215.33,KICO,2023-07-29,Kings Court,2021-07-08 00:00:00+00:00
84.43,LED8,2023-07-29,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1585.35,LIOV,2023-07-29,Lightning Overdrive,2021-06-03 00:00:00+00:00
117.22,MGED,2023-07-29,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
108.74,MP21,2023-07-29,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
279.54,OP16,2023-07-29,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
238.9,OP17,2023-07-29,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
17.32,SDCS,2023-07-29,Cyber Strike,2021-10-07 00:00:00+00:00
13.0,SDFC,2023-07-29,Freezing Chains,2021-02-18 00:00:00+00:00
618.83,ANGU,2023-07-30,Ancient Guardians,2021-05-07 00:00:00+00:00
1139.36,BACH,2023-07-30,Battle of Chaos,2022-02-11 00:00:00+00:00
1039.49,BLVO,2023-07-30,Blazing Vortex,2021-02-04 00:00:00+00:00
1014.29,BODE,2023-07-30,Burst of Destiny,2021-11-05 00:00:00+00:00
406.86,BROL,2023-07-30,Brothers of Legend,2021-12-03 00:00:00+00:00
1210.6,DAMA,2023-07-30,Dawn of Majesty,2021-08-12 00:00:00+00:00
12.255,EGS1,2023-07-30,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
624.46,GEIM,2023-07-30,Genesis Impact,2020-12-18 00:00:00+00:00
1126.36,GFTP,2023-07-30,Ghosts From the Past,2021-04-16 00:00:00+00:00
1399.32,GRCR,2023-07-30,The Grand Creators,2022-01-28 00:00:00+00:00
1210.73,KICO,2023-07-30,Kings Court,2021-07-08 00:00:00+00:00
88.46,LED8,2023-07-30,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1585.57,LIOV,2023-07-30,Lightning Overdrive,2021-06-03 00:00:00+00:00
116.77,MGED,2023-07-30,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
109.55,MP21,2023-07-30,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
278.3,OP16,2023-07-30,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
238.88,OP17,2023-07-30,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
17.42,SDCS,2023-07-30,Cyber Strike,2021-10-07 00:00:00+00:00
13.22,SDFC,2023-07-30,Freezing Chains,2021-02-18 00:00:00+00:00
619.21,ANGU,2023-07-31,Ancient Guardians,2021-05-07 00:00:00+00:00
1152.61,BACH,2023-07-31,Battle of Chaos,2022-02-11 00:00:00+00:00
1038.32,BLVO,2023-07-31,Blazing Vortex,2021-02-04 00:00:00+00:00
1014.85,BODE,2023-07-31,Burst of Destiny,2021-11-05 00:00:00+00:00
407.53,BROL,2023-07-31,Brothers of Legend,2021-12-03 00:00:00+00:00
1213.44,DAMA,2023-07-31,Dawn of Majesty,2021-08-12 00:00:00+00:00
12.38,EGS1,2023-07-31,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
624.29,GEIM,2023-07-31,Genesis Impact,2020-12-18 00:00:00+00:00
1126.1,GFTP,2023-07-31,Ghosts From the Past,2021-04-16 00:00:00+00:00
1401.78,GRCR,2023-07-31,The Grand Creators,2022-01-28 00:00:00+00:00
1209.18,KICO,2023-07-31,Kings Court,2021-07-08 00:00:00+00:00
90.93,LED8,2023-07-31,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1586.83,LIOV,2023-07-31,Lightning Overdrive,2021-06-03 00:00:00+00:00
116.1,MGED,2023-07-31,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
111.19,MP21,2023-07-31,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
278.56,OP16,2023-07-31,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
239.74,OP17,2023-07-31,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
17.455,SDCS,2023-07-31,Cyber Strike,2021-10-07 00:00:00+00:00
13.35,SDFC,2023-07-31,Freezing Chains,2021-02-18 00:00:00+00:00
618.62,ANGU,2023-08-01,Ancient Guardians,2021-05-07 00:00:00+00:00
1160.28,BACH,2023-08-01,Battle of Chaos,2022-02-11 00:00:00+00:00
1038.73,BLVO,2023-08-01,Blazing Vortex,2021-02-04 00:00:00+00:00
1015.01,BODE,2023-08-01,Burst of Destiny,2021-11-05 00:00:00+00:00
405.0,BROL,2023-08-01,Brothers of Legend,2021-12-03 00:00:00+00:00
1212.72,DAMA,2023-08-01,Dawn of Majesty,2021-08-12 00:00:00+00:00
12.42,EGS1,2023-08-01,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
623.94,GEIM,2023-08-01,Genesis Impact,2020-12-18 00:00:00+00:00
1127.04,GFTP,2023-08-01,Ghosts From the Past,2021-04-16 00:00:00+00:00
1402.25,GRCR,2023-08-01,The Grand Creators,2022-01-28 00:00:00+00:00
1207.01,KICO,2023-08-01,Kings Court,2021-07-08 00:00:00+00:00
91.27,LED8,2023-08-01,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1585.78,LIOV,2023-08-01,Lightning Overdrive,2021-06-03 00:00:00+00:00
116.96,MGED,2023-08-01,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
110.29,MP21,2023-08-01,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
278.4,OP16,2023-08-01,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
232.62,OP17,2023-08-01,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
17.285,SDCS,2023-08-01,Cyber Strike,2021-10-07 00:00:00+00:00
13.57,SDFC,2023-08-01,Freezing Chains,2021-02-18 00:00:00+00:00
619.18,ANGU,2023-08-02,Ancient Guardians,2021-05-07 00:00:00+00:00
1158.66,BACH,2023-08-02,Battle of Chaos,2022-02-11 00:00:00+00:00
1040.25,BLVO,2023-08-02,Blazing Vortex,2021-02-04 00:00:00+00:00
1015.44,BODE,2023-08-02,Burst of Destiny,2021-11-05 00:00:00+00:00
400.12,BROL,2023-08-02,Brothers of Legend,2021-12-03 00:00:00+00:00
1214.9,DAMA,2023-08-02,Dawn of Majesty,2021-08-12 00:00:00+00:00
12.39,EGS1,2023-08-02,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
621.75,GEIM,2023-08-02,Genesis Impact,2020-12-18 00:00:00+00:00
1126.36,GFTP,2023-08-02,Ghosts From the Past,2021-04-16 00:00:00+00:00
1401.29,GRCR,2023-08-02,The Grand Creators,2022-01-28 00:00:00+00:00
1205.15,KICO,2023-08-02,Kings Court,2021-07-08 00:00:00+00:00
92.05,LED8,2023-08-02,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1585.82,LIOV,2023-08-02,Lightning Overdrive,2021-06-03 00:00:00+00:00
117.88,MGED,2023-08-02,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
110.07,MP21,2023-08-02,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
278.43,OP16,2023-08-02,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
233.13,OP17,2023-08-02,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
16.98,SDCS,2023-08-02,Cyber Strike,2021-10-07 00:00:00+00:00
13.64,SDFC,2023-08-02,Freezing Chains,2021-02-18 00:00:00+00:00
618.65,ANGU,2023-08-03,Ancient Guardians,2021-05-07 00:00:00+00:00
1154.92,BACH,2023-08-03,Battle of Chaos,2022-02-11 00:00:00+00:00
1041.3,BLVO,2023-08-03,Blazing Vortex,2021-02-04 00:00:00+00:00
1012.78,BODE,2023-08-03,Burst of Destiny,2021-11-05 00:00:00+00:00
399.71,BROL,2023-08-03,Brothers of Legend,2021-12-03 00:00:00+00:00
1214.17,DAMA,2023-08-03,Dawn of Majesty,2021-08-12 00:00:00+00:00
12.445,EGS1,2023-08-03,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
618.3,GEIM,2023-08-03,Genesis Impact,2020-12-18 00:00:00+00:00
1127.36,GFTP,2023-08-03,Ghosts From the Past,2021-04-16 00:00:00+00:00
1397.57,GRCR,2023-08-03,The Grand Creators,2022-01-28 00:00:00+00:00
1204.67,KICO,2023-08-03,Kings Court,2021-07-08 00:00:00+00:00
93.48,LED8,2023-08-03,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1585.88,LIOV,2023-08-03,Lightning Overdrive,2021-06-03 00:00:00+00:00
118.66,MGED,2023-08-03,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
110.16,MP21,2023-08-03,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
278.33,OP16,2023-08-03,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
230.27,OP17,2023-08-03,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
17.015,SDCS,2023-08-03,Cyber Strike,2021-10-07 00:00:00+00:00
13.42,SDFC,2023-08-03,Freezing Chains,2021-02-18 00:00:00+00:00
619.85,ANGU,2023-08-04,Ancient Guardians,2021-05-07 00:00:00+00:00
1151.0,BACH,2023-08-04,Battle of Chaos,2022-02-11 00:00:00+00:00
1017.93,BLVO,2023-08-04,Blazing Vortex,2021-02-04 00:00:00+00:00
1012.2,BODE,2023-08-04,Burst of Destiny,2021-11-05 00:00:00+00:00
399.83,BROL,2023-08-04,Brothers of Legend,2021-12-03 00:00:00+00:00
1214.58,DAMA,2023-08-04,Dawn of Majesty,2021-08-12 00:00:00+00:00
12.49,EGS1,2023-08-04,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
614.87,GEIM,2023-08-04,Genesis Impact,2020-12-18 00:00:00+00:00
1126.77,GFTP,2023-08-04,Ghosts From the Past,2021-04-16 00:00:00+00:00
1393.06,GRCR,2023-08-04,The Grand Creators,2022-01-28 00:00:00+00:00
1200.59,KICO,2023-08-04,Kings Court,2021-07-08 00:00:00+00:00
95.09,LED8,2023-08-04,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1585.44,LIOV,2023-08-04,Lightning Overdrive,2021-06-03 00:00:00+00:00
118.61,MGED,2023-08-04,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
109.48,MP21,2023-08-04,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
277.3,OP16,2023-08-04,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
230.87,OP17,2023-08-04,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
17.345,SDCS,2023-08-04,Cyber Strike,2021-10-07 00:00:00+00:00
13.26,SDFC,2023-08-04,Freezing Chains,2021-02-18 00:00:00+00:00
618.33,ANGU,2023-08-05,Ancient Guardians,2021-05-07 00:00:00+00:00
1142.75,BACH,2023-08-05,Battle of Chaos,2022-02-11 00:00:00+00:00
1019.46,BLVO,2023-08-05,Blazing Vortex,2021-02-04 00:00:00+00:00
1010.38,BODE,2023-08-05,Burst of Destiny,2021-11-05 00:00:00+00:00
399.67,BROL,2023-08-05,Brothers of Legend,2021-12-03 00:00:00+00:00
1213.07,DAMA,2023-08-05,Dawn of Majesty,2021-08-12 00:00:00+00:00
12.275,EGS1,2023-08-05,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
614.3,GEIM,2023-08-05,Genesis Impact,2020-12-18 00:00:00+00:00
1125.88,GFTP,2023-08-05,Ghosts From the Past,2021-04-16 00:00:00+00:00
1389.38,GRCR,2023-08-05,The Grand Creators,2022-01-28 00:00:00+00:00
1199.95,KICO,2023-08-05,Kings Court,2021-07-08 00:00:00+00:00
93.76,LED8,2023-08-05,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1584.7,LIOV,2023-08-05,Lightning Overdrive,2021-06-03 00:00:00+00:00
118.23,MGED,2023-08-05,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
110.44,MP21,2023-08-05,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
275.37,OP16,2023-08-05,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
222.85,OP17,2023-08-05,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
17.205,SDCS,2023-08-05,Cyber Strike,2021-10-07 00:00:00+00:00
13.26,SDFC,2023-08-05,Freezing Chains,2021-02-18 00:00:00+00:00
618.22,ANGU,2023-08-06,Ancient Guardians,2021-05-07 00:00:00+00:00
1140.74,BACH,2023-08-06,Battle of Chaos,2022-02-11 00:00:00+00:00
1021.29,BLVO,2023-08-06,Blazing Vortex,2021-02-04 00:00:00+00:00
1009.6,BODE,2023-08-06,Burst of Destiny,2021-11-05 00:00:00+00:00
397.11,BROL,2023-08-06,Brothers of Legend,2021-12-03 00:00:00+00:00
1209.75,DAMA,2023-08-06,Dawn of Majesty,2021-08-12 00:00:00+00:00
12.34,EGS1,2023-08-06,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
613.03,GEIM,2023-08-06,Genesis Impact,2020-12-18 00:00:00+00:00
1125.87,GFTP,2023-08-06,Ghosts From the Past,2021-04-16 00:00:00+00:00
1388.45,GRCR,2023-08-06,The Grand Creators,2022-01-28 00:00:00+00:00
1197.97,KICO,2023-08-06,Kings Court,2021-07-08 00:00:00+00:00
96.07,LED8,2023-08-06,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1587.8,LIOV,2023-08-06,Lightning Overdrive,2021-06-03 00:00:00+00:00
120.09,MGED,2023-08-06,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
111.31,MP21,2023-08-06,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
275.24,OP16,2023-08-06,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
226.76,OP17,2023-08-06,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
17.47,SDCS,2023-08-06,Cyber Strike,2021-10-07 00:00:00+00:00
13.26,SDFC,2023-08-06,Freezing Chains,2021-02-18 00:00:00+00:00
618.19,ANGU,2023-08-07,Ancient Guardians,2021-05-07 00:00:00+00:00
1141.79,BACH,2023-08-07,Battle of Chaos,2022-02-11 00:00:00+00:00
1022.52,BLVO,2023-08-07,Blazing Vortex,2021-02-04 00:00:00+00:00
1007.25,BODE,2023-08-07,Burst of Destiny,2021-11-05 00:00:00+00:00
396.1,BROL,2023-08-07,Brothers of Legend,2021-12-03 00:00:00+00:00
1210.25,DAMA,2023-08-07,Dawn of Majesty,2021-08-12 00:00:00+00:00
12.4,EGS1,2023-08-07,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
609.67,GEIM,2023-08-07,Genesis Impact,2020-12-18 00:00:00+00:00
1125.22,GFTP,2023-08-07,Ghosts From the Past,2021-04-16 00:00:00+00:00
1386.36,GRCR,2023-08-07,The Grand Creators,2022-01-28 00:00:00+00:00
1196.2,KICO,2023-08-07,Kings Court,2021-07-08 00:00:00+00:00
96.83,LED8,2023-08-07,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1586.47,LIOV,2023-08-07,Lightning Overdrive,2021-06-03 00:00:00+00:00
121.23,MGED,2023-08-07,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
110.2,MP21,2023-08-07,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
275.01,OP16,2023-08-07,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
218.7,OP17,2023-08-07,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
17.31,SDCS,2023-08-07,Cyber Strike,2021-10-07 00:00:00+00:00
13.09,SDFC,2023-08-07,Freezing Chains,2021-02-18 00:00:00+00:00
620.16,ANGU,2023-08-08,Ancient Guardians,2021-05-07 00:00:00+00:00
1140.58,BACH,2023-08-08,Battle of Chaos,2022-02-11 00:00:00+00:00
1022.69,BLVO,2023-08-08,Blazing Vortex,2021-02-04 00:00:00+00:00
1007.92,BODE,2023-08-08,Burst of Destiny,2021-11-05 00:00:00+00:00
391.69,BROL,2023-08-08,Brothers of Legend,2021-12-03 00:00:00+00:00
1209.51,DAMA,2023-08-08,Dawn of Majesty,2021-08-12 00:00:00+00:00
12.44,EGS1,2023-08-08,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
605.89,GEIM,2023-08-08,Genesis Impact,2020-12-18 00:00:00+00:00
1126.1,GFTP,2023-08-08,Ghosts From the Past,2021-04-16 00:00:00+00:00
1380.42,GRCR,2023-08-08,The Grand Creators,2022-01-28 00:00:00+00:00
1195.02,KICO,2023-08-08,Kings Court,2021-07-08 00:00:00+00:00
97.26,LED8,2023-08-08,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1584.11,LIOV,2023-08-08,Lightning Overdrive,2021-06-03 00:00:00+00:00
120.51,MGED,2023-08-08,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
108.35,MP21,2023-08-08,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
272.6,OP16,2023-08-08,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
212.91,OP17,2023-08-08,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
16.92,SDCS,2023-08-08,Cyber Strike,2021-10-07 00:00:00+00:00
13.19,SDFC,2023-08-08,Freezing Chains,2021-02-18 00:00:00+00:00
619.49,ANGU,2023-08-09,Ancient Guardians,2021-05-07 00:00:00+00:00
1136.72,BACH,2023-08-09,Battle of Chaos,2022-02-11 00:00:00+00:00
1020.74,BLVO,2023-08-09,Blazing Vortex,2021-02-04 00:00:00+00:00
1006.86,BODE,2023-08-09,Burst of Destiny,2021-11-05 00:00:00+00:00
391.13,BROL,2023-08-09,Brothers of Legend,2021-12-03 00:00:00+00:00
1208.33,DAMA,2023-08-09,Dawn of Majesty,2021-08-12 00:00:00+00:00
12.575,EGS1,2023-08-09,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
606.51,GEIM,2023-08-09,Genesis Impact,2020-12-18 00:00:00+00:00
1126.26,GFTP,2023-08-09,Ghosts From the Past,2021-04-16 00:00:00+00:00
1379.01,GRCR,2023-08-09,The Grand Creators,2022-01-28 00:00:00+00:00
1194.3,KICO,2023-08-09,Kings Court,2021-07-08 00:00:00+00:00
